iter	Logloss
137	0.286914226
138	0.2850095204
139	0.2838557925
140	0.2821711949
141	0.2806307384
142	0.2793175561
143	0.2777741568
144	0.2763457707
145	0.2749365125
146	0.2737487793
147	0.2723627908
148	0.2710008894
149	0.2698540824
150	0.2684956959
151	0.2671603884
152	0.2651868275
153	0.264043154
154	0.2625043597
155	0.2614526204
156	0.2604758944
157	0.2592595782
158	0.2581400463
159	0.2570551736
160	0.2559507915
161	0.2548732213
162	0.2537688664
163	0.2527022226
164	0.2517791476
165	0.2508107049
166	0.2497654506
167	0.2488004412
168	0.2478840419
169	0.2466724668
170	0.2458755493
171	0.2450759615
172	0.2441731862
173	0.2430990219
174	0.2422115053
175	0.2411739894
176	0.2401865823
177	0.2389238085
178	0.2380171095
179	0.236839022
180	0.2358034134
181	0.234469768
182	0.2338971547
183	0.2330004556
184	0.2318327768
185	0.2310951778
186	0.2301304408
187	0.2293358939
188	0.228694616
189	0.2279121671
190	0.2271911485
191	0.2261416708
192	0.2254839761
193	0.2246957098
194	0.2240404402
195	0.2232845851
196	0.2221577099
197	0.2213367735
198	0.2204504286
199	0.2196369035
200	0.218856757
201	0.2180228506
202	0.2172100612
203	0.2163603646
204	0.2156835692
205	0.2149956294
206	0.2141599383
207	0.2132149969
208	0.2124603816
209	0.2118995394
210	0.2110373361
211	0.2104005269
212	0.2097994396
213	0.2089548928
214	0.2080661365
215	0.2074053356
216	0.2063380923
217	0.2055626869
218	0.204849393
219	0.2038288798
220	0.2031471661
221	0.202367442
222	0.2017554419
223	0.2011107036
224	0.2002714566
225	0.1996775491
226	0.1990461077
227	0.198445906
228	0.1978740965
229	0.1969209126
230	0.1963377544
231	0.1955331257
232	0.1948937689
233	0.1943075725
234	0.1934171268
235	0.1927963393
236	0.1922183718
237	0.191816003
238	0.1910914285
239	0.1902744021
240	0.1894606727
241	0.1886446272
242	0.188063567
243	0.1872490747
244	0.1867428371
245	0.186274801
246	0.1856957572
247	0.1847976003
248	0.1842972892
249	0.1835566112
250	0.1830291476
251	0.1825834138
252	0.1819989068
253	0.1811974389
254	0.180654117
255	0.1802597863
256	0.179701519
257	0.1791400364
258	0.1784418651
259	0.1777268273
260	0.1771980694
261	0.1764934812
262	0.1758406503
263	0.1753939629
264	0.1748352596
265	0.1743293217
266	0.1738678796
267	0.1734292984
268	0.1727941241
269	0.1722557068
270	0.1717767443
271	0.1710359437
272	0.1705280849
273	0.170063918
274	0.1693762098
275	0.1689112936
276	0.1684941428
277	0.1679980959
278	0.167507703
279	0.1668963296
280	0.1664990561
281	0.1657648632
282	0.1653861455
283	0.1647827966
284	0.1642705372
285	0.1637566158
286	0.1634975161
287	0.1630711692
288	0.1626426833
289	0.1621650696
290	0.1615824427
291	0.1613861901
292	0.1609292984
293	0.1603837149
294	0.1598547254
295	0.1593314716
296	0.1589309692
297	0.1585328102
298	0.15792002
299	0.1575961385
300	0.1572994232
301	0.1567014149
302	0.1563252858
303	0.15564894
304	0.1550082343
305	0.1546495983
306	0.1541601998
307	0.1537194524
308	0.1531582287
309	0.1527078084
310	0.1523845673
311	0.1519985063
312	0.151412487
313	0.1510400363
314	0.1505283628
315	0.1499679838
316	0.1495559556
317	0.1492709569
318	0.1488691057
319	0.1483477184
320	0.1479167121
321	0.147526959
322	0.1471145085
323	0.1467388017
324	0.1463648796
325	0.1458851678
326	0.1453721728
327	0.1450079373
328	0.1445795877
329	0.1442527499
330	0.1438272476
331	0.1434447289
332	0.1431396484
333	0.1427493777
334	0.142309761
335	0.1421186311
336	0.1417286192
337	0.1413564954
338	0.1410824094
339	0.1407000133
340	0.1401512146
341	0.1398519925
342	0.139554051
343	0.1390283312
344	0.1387498038
345	0.138299615
346	0.1378552573
347	0.1373570306
348	0.1369399479
349	0.1365626608
350	0.136198616
351	0.1358298438
352	0.1355056626
353	0.1349712917
354	0.1346552713
355	0.1342466627
356	0.1338804517
357	0.1335364478
358	0.1332166672
359	0.1329270499
360	0.1327177456
361	0.1323418345
362	0.1320057733
363	0.1316369738
364	0.1311543601
365	0.1306457656
366	0.1302650315
367	0.1298627036
368	0.1295747621
369	0.1291654042
370	0.1288737025
371	0.1286348888
372	0.1283416748
373	0.1280189242
374	0.1276132584
375	0.1274477005
376	0.1271852766
377	0.12675363
378	0.1263099125
379	0.126007843
380	0.1256632941
381	0.1254330363
382	0.1250951767
383	0.124760982
384	0.1244090489
385	0.1241042001
386	0.1238693374
387	0.1236077445
388	0.1232934679
389	0.1229335512
390	0.1227109637
391	0.1223567145
392	0.1220074245
393	0.1214426041
394	0.1211558206
395	0.1208763395
396	0.1206639154
397	0.1204451697
398	0.1199847494
399	0.1196232796
400	0.1192597798
401	0.118945476
402	0.1185155324
403	0.1182968957
404	0.1180516243
405	0.1178310803
406	0.1175374712
407	0.117316682
408	0.1169848442
409	0.1165928159
410	0.1162314142
411	0.1159260341
412	0.1157291412
413	0.1154117584
414	0.1151214191
415	0.114910044
416	0.1146343776
417	0.1143321037
418	0.1140381404
419	0.1136683123
420	0.1134647506
421	0.1131983008
422	0.1130269323
423	0.112865339
424	0.1125758171
425	0.1122085708
426	0.1119174208
427	0.1116876398
428	0.1114399365
429	0.1111395223
430	0.1107170105
431	0.1105626447
432	0.1102592605
433	0.1099643026
434	0.1097049713
435	0.1094210761
436	0.1091532707
437	0.1088309833
438	0.1086270332
439	0.1082511016
440	0.1079294068
441	0.1076223033
442	0.1073520865
443	0.1070183618
444	0.1067386491
445	0.1065345015
446	0.1059641021
447	0.1056427343
448	0.1053455625
449	0.1050682613
450	0.1048234531
451	0.104587732
452	0.1044644901
453	0.1043170248
454	0.1040813787
455	0.1039220674
456	0.1036456857
457	0.1032636915
458	0.1031239918
459	0.1027375426
460	0.1025975772
461	0.1023771014
462	0.1022002629
463	0.101925121
464	0.1016942433
465	0.1013715472
466	0.1010424478
467	0.1009073802
468	0.1006320953
469	0.1003450394
470	0.1000953811
471	0.09982765743
472	0.09958635058
473	0.09928832735
474	0.09899351256
475	0.09873905182
476	0.09853169577
477	0.0982274328
478	0.0980257443
479	0.09781807491
480	0.09764798028
481	0.09741847175
482	0.09710714476
483	0.09675671714
484	0.09646076475
485	0.09624328613
486	0.09600409099
487	0.09576443945
488	0.09555429731
489	0.09536001342
490	0.09515553202
491	0.09489163671
492	0.09469442368
493	0.09446987425
494	0.09423009327
495	0.09403686523
496	0.09385817392
497	0.09363222122
498	0.09338611194
499	0.09324167115
500	0.09298064368
501	0.09281958852
502	0.09259117671
503	0.09238680431
504	0.09207616534
505	0.0918671063
506	0.09162160328
507	0.09140453339
508	0.09116187777
509	0.09093592507
510	0.09070348058
511	0.09047212601
512	0.09020752907
513	0.09010497502
514	0.08992215565
515	0.08970794678
516	0.08954195976
517	0.08938539369
518	0.08917842593
519	0.08894547735
520	0.08882755552
521	0.08861117363
522	0.08838366781
523	0.08812306949
524	0.08788385391
525	0.08770082338
526	0.08750876018
527	0.08732761656
528	0.08710421835
529	0.08693998882
530	0.08677011217
531	0.08661278997
532	0.0864705767
533	0.08638683047
534	0.08620369775
535	0.08604100091
536	0.08583307947
537	0.08565731049
538	0.08541065625
539	0.085228702
540	0.08504724503
541	0.08480612891
542	0.08457552365
543	0.08436441422
544	0.08421397209
545	0.0839475768
546	0.08379067693
547	0.0836057118
548	0.0834507261
549	0.08331717764
550	0.08312899726
551	0.08289495196
552	0.08265977587
553	0.08240134375
554	0.08220754351
555	0.08213646071
556	0.08200306211
557	0.08179953439
558	0.0816069603
559	0.08137055125
560	0.08120808601
561	0.08099878856
562	0.08077870778
563	0.08064248221
564	0.08041752407
565	0.080210386
566	0.08006492342
567	0.0798279626
568	0.07957623346
569	0.07940300533
570	0.07924431392
571	0.07904114042
572	0.07887194497
573	0.0787641934
574	0.07855005264
575	0.0784141813
576	0.07828950882
577	0.078054142
578	0.07790999413
579	0.07772606441
580	0.07752402851
581	0.07733331408
582	0.07715776988
583	0.07699868338
584	0.07683200155
585	0.076627888
586	0.07647143091
587	0.07631695611
588	0.07612832614
589	0.07599495479
590	0.07582503728
591	0.07573951994
592	0.07561383247
593	0.07543518884
594	0.07533151082
595	0.07523104804
596	0.07507367134
597	0.07488520486
598	0.07468667712
599	0.07456349645
600	0.07442302704
601	0.07424794606
602	0.07405583518
603	0.07379322052
604	0.07364935194
605	0.0734765189
606	0.07334467343
607	0.07311060769
608	0.07295316287
609	0.07276274136
610	0.07258682251
611	0.07241234779
612	0.07219723293
613	0.07199576242
614	0.07182241167
615	0.07167622702
616	0.07157577106
617	0.07139674595
618	0.071278068
619	0.07116183553
620	0.07095709528
621	0.07083734785
622	0.07078648976
623	0.07058410645
624	0.07037556512
625	0.07020855631
626	0.07008703777
627	0.0699171475
628	0.06979976382
629	0.06962546621
630	0.06949916567
631	0.06943971089
632	0.06932760647
633	0.06916510718
634	0.06898427691
635	0.06881410735
636	0.06867389679
637	0.06856585911
638	0.06844637053
639	0.06832601002
640	0.06816573824
641	0.06796685628
642	0.06782593046
643	0.06772867611
644	0.067604099
645	0.06748778479
646	0.06735497202
647	0.06714849472
648	0.06696420397
649	0.06683450426
650	0.06667160307
651	0.06649945123
652	0.06638607298
653	0.06617911203
654	0.06603693281
655	0.06586099352
656	0.0657510485
657	0.06562758854
658	0.06548045703
659	0.06537715367
660	0.0652582986
661	0.06513918468
662	0.06505040441
663	0.06487867492
664	0.06473443168
665	0.06460328783
666	0.06449259349
667	0.06437638828
668	0.06426106862
669	0.06411959784
670	0.06396924428
671	0.06385866574
672	0.06371178627
673	0.06356470925
674	0.06344360624
675	0.0633805275
676	0.06324313028
677	0.06315717697
678	0.06300954819
679	0.06289670808
680	0.06276151112
681	0.06261328288
682	0.06246521814
683	0.06235644477
684	0.06225503513
685	0.06216085298
686	0.06202330589
687	0.06191061565
688	0.06176761218
689	0.06158748354
690	0.06147158487
691	0.06136163984
692	0.06130218506
693	0.06117729459
694	0.06106991087
695	0.06095762253
696	0.06079792295
697	0.06067899976
698	0.06055786269
699	0.06050598962
700	0.06035143988
701	0.06026150158
702	0.06009375027
703	0.05996717725
704	0.05987408502
705	0.05975610188
706	0.0596772807
707	0.05952789443
708	0.05945714542
709	0.05938017709
710	0.05926610402
711	0.05916739873
712	0.05910365241
713	0.05901745387
714	0.0589246273
715	0.05876139913
716	0.05863082068
717	0.05850749016
718	0.05836828777
719	0.05823059763
720	0.05810760771
721	0.05802511488
722	0.05790593284
723	0.05775993211
724	0.0575987884
725	0.05750140463
726	0.0573991503
727	0.05726218224
728	0.05710150174
729	0.05700864451
730	0.05693236079
731	0.0568321807
732	0.05675202097
733	0.0566621542
734	0.05653845242
735	0.05643751621
736	0.05631505081
737	0.05620937688
738	0.05611385618
739	0.05602897235
740	0.05593680654
741	0.05586557388
742	0.05572173595
743	0.05566551685
744	0.05553473064
745	0.05542464256
746	0.05535902977
747	0.0552405698
748	0.05517263412
749	0.05508986882
750	0.05498413358
751	0.05487091882
752	0.05474150521
753	0.05463588578
754	0.05451792308
755	0.05441091742
756	0.05430212702
757	0.05420800618
758	0.05416154861
759	0.05408400127
760	0.05400756768
761	0.05391152246
762	0.05383554867
763	0.05375352587
764	0.05365146228
765	0.05349150726
766	0.05338811874
767	0.05327541147
768	0.05315879754
769	0.05302058288
770	0.05295352255
771	0.05285480704
772	0.05278137411
773	0.05268334661
774	0.05253446443
775	0.05241236006
776	0.05230472428
777	0.05216741902
778	0.05205555643
779	0.05195988246
780	0.05180182457
781	0.05168805122
782	0.05155482292
783	0.05146892411
784	0.05139726911
785	0.05128307002
786	0.05116621086
787	0.05108105796
788	0.05098855836
789	0.05091965199
790	0.0507761819
791	0.05064736094
792	0.0505509104
793	0.05047238554
794	0.05038001197
795	0.05028732164
796	0.0502094371
797	0.05014662061
798	0.05004943439
799	0.04997446878
800	0.04983602251
801	0.04976396901
802	0.04967769555
803	0.04959622792
804	0.04951223305
805	0.04935369151
806	0.04928258487
807	0.0492151635
808	0.04911504473
809	0.04899570601
810	0.04890850271
811	0.04883433751
812	0.04871867384
813	0.04866228104
814	0.04860796928
815	0.04852320807
816	0.04841879436
817	0.04828517778
818	0.04819180625
819	0.04811163289
820	0.0480007955
821	0.04787410668
822	0.04780659676
823	0.04772784369
824	0.04765530995
825	0.04757721084
826	0.04748861449
827	0.04738156455
828	0.04727040359
829	0.04720412663
830	0.04706642968
831	0.04700650488
832	0.04692623275
833	0.04681409768
834	0.04671314784
835	0.04662406104
836	0.04651276043
837	0.04641942637
838	0.04633288724
839	0.04620945794
840	0.04613520077
841	0.04605933258
842	0.04596624715
843	0.04588400977
844	0.04581890447
845	0.04574527059
846	0.04566542762
847	0.04559903826
848	0.04552320072
849	0.04547022751
850	0.04538580009
851	0.04532914843
852	0.04526658058
853	0.04520369257
854	0.04512947627
855	0.04508189474
856	0.04498298509
857	0.04487759386
858	0.04481353079
859	0.04469673974
860	0.04459631443
861	0.04451954024
862	0.0444496291
863	0.04438128131
864	0.04433226585
865	0.0442191703
866	0.04413799218
867	0.0440603699
868	0.04393667494
869	0.04387293543
870	0.0438168117
871	0.0437554087
872	0.043643713
873	0.04357585566
874	0.04351894855
875	0.04345187119
876	0.04339403766
877	0.04333019257
878	0.04326054369
879	0.04318881035
880	0.0431056227
881	0.0430153438
882	0.04293919291
883	0.04288790226
884	0.04280500753
885	0.04272108078
886	0.04262032849
887	0.04257784571
888	0.04251123156
889	0.04246701172
890	0.04239156246
891	0.04230146408
892	0.04222909382
893	0.04218046325
894	0.04212902955
895	0.04204258578
896	0.04195728643
897	0.04190357753
898	0.04185611861
899	0.0417430469
900	0.04166049957
901	0.04161881038
902	0.04153779915
903	0.04145428113
904	0.04136076655
905	0.04129877431
906	0.04122991562
907	0.04115589687
908	0.0411266361
909	0.04104875837
910	0.04097530501
911	0.04092632021
912	0.04084948131
913	0.04077452251
914	0.04068367822
915	0.04061905316
916	0.04052254132
917	0.04048880509
918	0.04038450377
919	0.04028514794
920	0.04023173537
921	0.04015066624
922	0.04005240713
923	0.03998031276
924	0.03994260515
925	0.03988199915
926	0.0398205689
927	0.03973798071
928	0.03964992251
929	0.0396021843
930	0.03950003215
931	0.03944364956
932	0.03936917441
933	0.03931993757
934	0.0392680679
935	0.03921638897
936	0.03911542892
937	0.03902934619
938	0.03897783416
939	0.03891997337
940	0.03886568546
941	0.03879612514
942	0.03872890472
943	0.03864688873
944	0.03856529849
945	0.03851556778
946	0.03844262191
947	0.03835506439
948	0.03828796659
949	0.03821027619
950	0.03813223158
951	0.03807590008
952	0.03800689152
953	0.03794139453
954	0.03790481091
955	0.03783644949
956	0.03778162684
957	0.03773988656
958	0.03771074499
959	0.03764411722
960	0.03755584104
961	0.03748880454
962	0.0374168941
963	0.03735670362
964	0.03727592741
965	0.03718800545
966	0.03711730071
967	0.03702779497
968	0.03695415088
969	0.03689019339
970	0.03682880402
971	0.03678064346
972	0.03670649529
973	0.0366327422
974	0.0365590913
975	0.03649150303
976	0.03641197341
977	0.03635103362
978	0.03631619726
979	0.03624625547
980	0.0361812251
981	0.03611843927
982	0.03605775152
983	0.03598920618
984	0.03594947542
985	0.03587650572
986	0.03580931255
987	0.0357324464
988	0.03568007265
989	0.03561381272
990	0.03552623817
991	0.03547336033
992	0.03541782924
993	0.03533759798
994	0.03527400834
995	0.0352076258
996	0.03516078676
997	0.03510907378
998	0.03505683626
999	0.03498987811
